Trading date,open,close,high,low,volume
1989-03-22,291.33,290.49,291.46,289.9,146570000.0
1989-03-23,290.49,288.98,291.51,288.56,153750000.0
1989-03-27,288.98,290.57,290.57,288.07,112960000.0
1989-03-28,290.57,291.59,292.32,290.57,146420000.0
1989-03-29,291.59,292.35,292.75,291.42,144240000.0
1989-03-30,292.35,292.52,293.8,291.5,159950000.0
1989-03-31,292.52,294.87,294.96,292.52,170960000.0
1989-04-03,294.87,296.39,297.04,294.62,164660000.0
1989-04-04,296.4,295.31,296.4,294.72,160680000.0
1989-04-05,295.31,296.24,296.43,295.28,165880000.0
1989-04-06,296.22,295.29,296.24,294.52,146530000.0
1989-04-07,295.29,297.16,297.62,294.35,156950000.0
1989-04-10,297.16,297.11,297.94,296.85,123990000.0
1989-04-11,297.11,298.49,298.87,297.11,146830000.0
1989-04-12,298.49,298.99,299.81,298.49,165200000.0
1989-04-13,298.99,296.4,299.0,296.27,141590000.0
1989-04-14,296.4,301.36,301.38,296.4,169780000.0
1989-04-17,301.36,301.72,302.01,300.71,128540000.0
1989-04-18,301.72,306.02,306.25,301.72,208650000.0
1989-04-19,306.02,307.15,307.68,305.36,191510000.0
1989-04-20,307.15,306.19,307.96,304.53,175970000.0
1989-04-21,306.19,309.61,309.61,306.19,187310000.0
1989-04-24,309.61,308.69,309.61,307.83,142100000.0
1989-04-25,308.69,306.75,309.65,306.74,165430000.0
1989-04-26,306.78,306.93,307.3,306.07,146090000.0
1989-04-27,306.93,309.58,310.45,306.93,191170000.0
1989-04-28,309.58,309.64,309.65,308.48,158390000.0
1989-05-01,309.64,309.12,309.64,307.4,138050000.0
1989-05-02,309.13,308.12,310.45,308.12,172560000.0
1989-05-03,308.12,308.16,308.52,307.11,171690000.0
1989-05-04,308.16,307.77,308.4,307.32,153130000.0
1989-05-05,307.77,307.61,310.69,306.98,180810000.0
1989-05-08,307.61,306.0,307.61,304.74,135130000.0
1989-05-09,306.0,305.19,306.99,304.06,150090000.0
1989-05-10,305.19,305.8,306.25,304.85,146000000.0
1989-05-11,305.8,306.95,307.34,305.8,151620000.0
1989-05-12,306.95,313.84,313.84,306.95,221490000.0
1989-05-15,313.84,316.16,316.16,313.84,179350000.0
1989-05-16,316.16,315.28,316.16,314.99,173100000.0
1989-05-17,315.28,317.48,317.94,315.11,191210000.0
1989-05-18,317.48,317.97,318.52,316.54,177480000.0
1989-05-19,317.97,321.24,321.38,317.97,242410000.0
1989-05-22,321.24,321.98,323.06,320.45,185010000.0
1989-05-23,321.98,318.32,321.98,318.2,187690000.0
1989-05-24,318.32,319.14,319.14,317.58,178600000.0
1989-05-25,319.14,319.17,319.6,318.42,154470000.0
1989-05-26,319.17,321.59,321.59,319.14,143120000.0
1989-05-30,321.59,319.05,322.53,317.83,151780000.0
1989-05-31,319.05,320.52,321.3,318.68,162530000.0
1989-06-01,320.51,321.97,322.57,320.01,223160000.0
1989-06-02,321.97,325.52,325.63,321.97,229140000.0
1989-06-05,325.52,322.03,325.93,322.02,163420000.0
1989-06-06,322.03,324.24,324.48,321.27,187570000.0
1989-06-07,324.24,326.95,327.39,324.24,213710000.0
1989-06-08,326.95,326.75,327.37,325.92,212310000.0
1989-06-09,326.75,326.69,327.32,325.16,173240000.0
1989-06-12,326.69,326.24,326.69,323.73,151460000.0
1989-06-13,326.24,323.91,326.24,322.96,164870000.0
1989-06-14,323.91,323.83,324.89,322.8,170540000.0
1989-06-15,323.83,320.08,323.83,319.21,179480000.0
1989-06-16,319.96,321.35,321.36,318.69,244510000.0
1989-06-19,321.35,321.89,321.89,320.4,130720000.0
1989-06-20,321.89,321.25,322.78,321.03,167650000.0
1989-06-21,321.25,320.48,321.87,319.25,168830000.0
1989-06-22,320.48,322.32,322.34,320.2,176510000.0
1989-06-23,322.32,328.0,328.0,322.32,198720000.0
1989-06-26,328.0,326.6,328.15,326.31,143600000.0
1989-06-27,326.6,328.44,329.19,326.59,171090000.0
1989-06-28,328.44,325.81,328.44,324.3,158470000.0
1989-06-29,325.81,319.68,325.81,319.54,167100000.0
1989-06-30,319.67,317.98,319.97,314.38,170490000.0
1989-07-03,317.98,319.23,319.27,317.27,68870000.0
1989-07-05,319.23,320.64,321.22,317.26,127710000.0
1989-07-06,320.64,321.55,321.55,320.45,140450000.0
1989-07-07,321.55,324.91,325.87,321.08,166430000.0
1989-07-10,324.93,327.07,327.07,324.91,131870000.0
1989-07-11,327.07,328.78,330.42,327.07,171590000.0
1989-07-12,328.78,329.81,330.39,327.92,160550000.0
1989-07-13,329.81,329.95,330.37,329.08,153820000.0
1989-07-14,329.96,331.84,331.89,327.13,183480000.0
1989-07-17,331.78,332.44,333.02,331.02,131960000.0
1989-07-18,332.42,331.35,332.44,330.75,152350000.0
1989-07-19,331.37,335.73,335.73,331.35,215740000.0
1989-07-20,335.74,333.51,337.4,333.22,204590000.0
1989-07-21,333.5,335.9,335.91,332.46,174880000.0
1989-07-24,335.9,333.67,335.9,333.44,136260000.0
1989-07-25,333.67,333.88,336.29,332.6,179270000.0
1989-07-26,333.88,338.05,338.05,333.19,188270000.0
1989-07-27,338.05,341.99,342.0,338.05,213680000.0
1989-07-28,341.94,342.15,342.96,341.3,180610000.0
1989-07-31,342.13,346.08,346.08,342.02,166650000.0
1989-08-01,346.08,343.75,347.99,342.93,225280000.0
1989-08-02,343.75,344.34,344.34,342.47,181760000.0
1989-08-03,344.34,344.74,345.22,343.81,168690000.0
1989-08-04,344.74,343.92,345.42,342.6,169750000.0
1989-08-07,343.92,349.41,349.42,343.91,197580000.0
1989-08-08,349.41,349.35,349.84,348.28,200340000.0
1989-08-09,349.3,346.94,351.0,346.86,209900000.0
1989-08-10,346.94,348.25,349.78,345.31,198660000.0
1989-08-11,348.28,344.74,351.18,344.01,197550000.0
1989-08-14,344.71,343.06,345.44,341.96,142010000.0
1989-08-15,343.06,344.71,345.03,343.05,148770000.0
1989-08-16,344.71,345.66,346.37,344.71,150060000.0
1989-08-17,345.66,344.45,346.39,342.97,157560000.0
1989-08-18,344.45,346.03,346.03,343.89,145810000.0
1989-08-21,346.03,340.67,346.25,340.55,136800000.0
1989-08-22,340.67,341.19,341.25,339.0,141930000.0
1989-08-23,341.19,344.7,344.8,341.19,159640000.0
1989-08-24,344.7,351.52,351.52,344.7,225520000.0
1989-08-25,351.52,350.52,352.73,350.09,165930000.0
1989-08-28,350.52,352.09,352.09,349.08,131180000.0
1989-08-29,352.09,349.84,352.12,348.86,175210000.0
1989-08-30,349.84,350.65,352.27,348.66,174350000.0
1989-08-31,350.65,351.45,351.45,350.21,144820000.0
1989-09-01,351.45,353.73,353.9,350.88,133300000.0
1989-09-05,353.73,352.56,354.13,351.82,145180000.0
1989-09-06,352.56,349.24,352.56,347.98,161800000.0
1989-09-07,349.24,348.35,350.31,348.15,160160000.0
1989-09-08,348.35,348.76,349.18,345.74,154090000.0
1989-09-11,348.76,347.66,348.76,345.91,126020000.0
1989-09-12,347.66,348.7,349.46,347.5,142140000.0
1989-09-13,348.7,345.46,350.1,345.46,175330000.0
1989-09-14,345.46,343.16,345.61,342.55,149250000.0
1989-09-15,343.16,345.06,345.06,341.37,234860000.0
1989-09-18,345.06,346.73,346.84,344.6,136940000.0
1989-09-19,346.73,346.55,348.17,346.44,141610000.0
1989-09-20,346.55,346.47,347.27,346.18,136640000.0
1989-09-21,346.47,345.7,348.46,344.96,146930000.0
1989-09-22,345.7,347.05,347.57,345.69,133350000.0
1989-09-25,347.05,344.23,347.05,343.7,121130000.0
1989-09-26,344.23,344.33,347.02,344.13,158350000.0
1989-09-27,344.33,345.1,345.47,342.85,158400000.0
1989-09-28,345.1,348.6,348.61,345.1,164240000.0
1989-09-29,348.6,349.15,350.31,348.12,155300000.0
1989-10-02,349.15,350.87,350.99,348.35,127410000.0
1989-10-03,350.87,354.71,354.73,350.85,182550000.0
1989-10-04,354.71,356.94,357.49,354.71,194590000.0
1989-10-05,356.94,356.97,357.63,356.28,177890000.0
1989-10-06,356.97,358.78,359.05,356.97,172520000.0
1989-10-09,358.76,359.8,359.86,358.06,86810000.0
1989-10-10,359.8,359.13,360.44,358.11,147560000.0
1989-10-11,359.13,356.99,359.13,356.08,164070000.0
1989-10-12,356.99,355.39,356.99,354.91,160120000.0
1989-10-13,355.39,333.65,355.53,332.81,251170000.0
1989-10-16,333.65,342.85,342.87,327.12,416290000.0
1989-10-17,342.84,341.16,342.85,335.69,224070000.0
1989-10-18,341.16,341.76,343.39,339.03,166900000.0
1989-10-19,341.76,347.13,348.82,341.76,198120000.0
1989-10-20,347.04,347.16,347.57,344.47,164830000.0
1989-10-23,347.11,344.83,348.19,344.22,135860000.0
1989-10-24,344.83,343.7,344.83,335.13,237960000.0
1989-10-25,343.7,342.5,344.51,341.96,155650000.0
1989-10-26,342.5,337.93,342.5,337.2,175240000.0
1989-10-27,337.93,335.06,337.97,333.26,170330000.0
1989-10-30,335.06,335.07,337.04,334.48,126630000.0
1989-10-31,335.08,340.36,340.86,335.07,176100000.0
1989-11-01,340.36,341.2,341.74,339.79,154240000.0
1989-11-02,341.2,338.48,341.2,336.61,152440000.0
1989-11-03,338.48,337.62,339.67,337.37,131500000.0
1989-11-06,337.61,332.61,337.62,332.33,135480000.0
1989-11-07,332.61,334.81,334.82,330.91,163000000.0
1989-11-08,334.81,338.15,339.41,334.81,170150000.0
1989-11-09,338.15,336.57,338.73,336.21,143390000.0
1989-11-10,336.57,339.1,339.1,336.57,131800000.0
1989-11-13,339.08,339.55,340.51,337.93,140750000.0
1989-11-14,339.55,337.99,340.41,337.06,143170000.0
1989-11-15,338.0,340.54,340.54,337.14,155130000.0
1989-11-16,340.54,340.58,341.02,338.93,148370000.0
1989-11-17,340.58,341.61,342.24,339.85,151020000.0
1989-11-20,341.61,339.35,341.9,338.29,128170000.0
1989-11-21,339.35,339.59,340.21,337.53,147900000.0
1989-11-22,339.59,341.91,341.92,339.59,145730000.0
1989-11-24,341.92,343.97,344.24,341.91,86290000.0
1989-11-27,343.98,345.61,346.24,343.97,149390000.0
1989-11-28,345.61,345.77,346.33,344.41,153770000.0
1989-11-29,345.77,343.6,345.77,343.36,147270000.0
1989-11-30,343.6,345.99,346.5,343.57,153200000.0
1989-12-01,346.01,350.63,351.88,345.99,199200000.0
1989-12-04,350.63,351.41,351.51,350.32,150360000.0
1989-12-05,351.41,349.58,352.24,349.58,154640000.0
1989-12-06,349.58,348.55,349.94,347.91,145850000.0
1989-12-07,348.55,347.59,349.84,346.0,161980000.0
1989-12-08,347.6,348.69,349.6,347.59,144910000.0
1989-12-11,348.68,348.56,348.74,346.39,147130000.0
1989-12-12,348.56,351.73,352.21,348.41,176820000.0
1989-12-13,351.7,352.75,354.1,351.65,184660000.0
1989-12-14,352.74,350.93,352.75,350.08,178700000.0
1989-12-15,350.97,350.14,351.86,346.08,240390000.0
1989-12-18,350.14,343.69,350.88,342.19,184750000.0
1989-12-19,343.69,342.46,343.74,339.63,186060000.0
1989-12-20,342.5,342.84,343.7,341.79,176520000.0
1989-12-21,342.84,344.78,345.03,342.84,175150000.0
1989-12-22,344.78,347.42,347.53,344.76,120980000.0
1989-12-26,347.42,346.81,347.87,346.53,77610000.0
1989-12-27,346.84,348.81,349.12,346.81,133740000.0
1989-12-28,348.8,350.67,350.68,348.76,128030000.0
1989-12-29,350.68,353.4,353.41,350.67,145940000.0
1990-01-02,353.4,359.69,359.69,351.98,162070000.0
1990-01-03,359.69,358.76,360.59,357.89,192330000.0
1990-01-04,358.76,355.67,358.76,352.89,177000000.0
1990-01-05,355.67,352.2,355.67,351.35,158530000.0
1990-01-08,352.2,353.79,354.24,350.54,140110000.0
1990-01-09,353.83,349.62,354.17,349.61,155210000.0
1990-01-10,349.62,347.31,349.62,344.32,175990000.0
1990-01-11,347.31,348.53,350.14,347.31,154390000.0
1990-01-12,348.53,339.93,348.53,339.49,183880000.0
1990-01-15,339.93,337.0,339.94,336.57,140590000.0
1990-01-16,337.0,340.75,340.75,333.37,186070000.0
1990-01-17,340.77,337.4,342.01,336.26,170470000.0
1990-01-18,337.4,338.19,338.38,333.98,178590000.0
1990-01-19,338.19,339.15,340.48,338.19,185590000.0
1990-01-22,339.14,330.38,339.96,330.28,148380000.0
1990-01-23,330.38,331.61,332.76,328.67,179300000.0
1990-01-24,331.61,330.26,331.71,324.17,207830000.0
1990-01-25,330.26,326.08,332.33,325.33,172270000.0
1990-01-26,326.09,325.8,328.58,321.44,198190000.0
1990-01-29,325.8,325.2,327.31,321.79,150770000.0
1990-01-30,325.2,322.98,325.73,319.83,186030000.0
1990-01-31,322.98,329.08,329.08,322.98,189660000.0
1990-02-01,329.08,328.79,329.86,327.76,154580000.0
1990-02-02,328.79,330.92,332.1,328.09,164400000.0
1990-02-05,330.92,331.85,332.16,330.45,130950000.0
1990-02-06,331.85,329.66,331.86,328.2,134070000.0
1990-02-07,329.66,333.75,333.76,326.55,186710000.0
1990-02-08,333.75,332.96,336.09,332.0,176240000.0
1990-02-09,333.02,333.62,334.6,332.41,146910000.0
1990-02-12,333.62,330.08,333.62,329.97,118390000.0
1990-02-13,330.08,331.02,331.61,327.92,144490000.0
1990-02-14,331.02,332.01,333.2,330.64,138530000.0
1990-02-15,332.01,334.89,335.21,331.61,174620000.0
1990-02-16,334.89,332.72,335.64,332.42,166840000.0
1990-02-20,332.72,327.99,332.72,326.26,147300000.0
1990-02-21,327.91,327.67,328.17,324.47,159240000.0
1990-02-22,327.67,325.7,330.98,325.7,184320000.0
1990-02-23,325.7,324.15,326.15,322.1,148490000.0
1990-02-26,324.16,328.67,328.67,323.98,148900000.0
1990-02-27,328.68,330.26,331.94,328.47,152590000.0
1990-02-28,330.26,331.89,333.48,330.16,184400000.0
1990-03-01,331.89,332.74,334.4,331.08,157930000.0
1990-03-02,332.74,335.54,335.54,332.72,164330000.0
1990-03-05,335.54,333.74,336.38,333.49,140110000.0
1990-03-06,333.74,337.93,337.93,333.57,143640000.0
1990-03-07,337.93,336.95,338.84,336.33,163580000.0
1990-03-08,336.95,340.27,340.66,336.95,170900000.0
1990-03-09,340.12,337.93,340.27,336.84,150410000.0
1990-03-12,337.93,338.67,339.08,336.14,114790000.0
1990-03-13,338.67,336.0,338.67,335.36,145440000.0
1990-03-14,336.0,336.87,337.63,334.93,145060000.0
1990-03-15,336.87,338.07,338.91,336.87,144410000.0
1990-03-16,338.07,341.91,341.91,338.07,222520000.0
1990-03-19,341.91,343.53,343.76,339.12,142300000.0
1990-03-20,343.53,341.57,344.49,340.87,177320000.0
1990-03-21,341.57,339.74,342.34,339.56,130990000.0
1990-03-22,339.74,335.69,339.77,333.62,175930000.0
1990-03-23,335.69,337.22,337.58,335.69,132070000.0
1990-03-26,337.22,337.63,339.74,337.22,116110000.0
1990-03-27,337.63,341.5,341.5,337.03,131610000.0
1990-03-28,341.5,342.0,342.58,340.6,142300000.0
1990-03-29,342.0,340.79,342.07,339.77,132190000.0
1990-03-30,340.79,339.94,341.41,338.21,139340000.0
1990-04-02,339.94,338.7,339.94,336.33,124360000.0
1990-04-03,338.7,343.64,343.76,338.7,154310000.0
1990-04-04,343.64,341.09,344.12,340.4,159530000.0
1990-04-05,341.09,340.73,342.85,340.63,144170000.0
1990-04-06,340.73,340.08,341.73,338.94,137490000.0
1990-04-09,340.08,341.37,341.83,339.88,114970000.0
1990-04-10,341.37,342.07,342.41,340.62,136020000.0
1990-04-11,342.07,341.92,343.0,341.26,141080000.0
1990-04-12,341.92,344.34,344.79,341.91,142470000.0
1990-04-16,344.34,344.74,347.3,344.1,142810000.0
1990-04-17,344.74,344.68,345.19,342.06,127990000.0
1990-04-18,344.68,340.72,345.33,340.11,147130000.0
1990-04-19,340.72,338.09,340.72,337.59,152930000.0
1990-04-20,338.09,335.12,338.52,333.41,174260000.0
1990-04-23,335.12,331.05,335.12,330.09,136150000.0
1990-04-24,331.05,330.36,332.97,329.71,137360000.0
1990-04-25,330.36,332.03,332.74,330.36,133480000.0
1990-04-26,332.03,332.92,333.76,330.67,141330000.0
1990-04-27,332.92,329.11,333.57,328.71,130630000.0
1990-04-30,329.11,330.8,331.31,327.76,122750000.0
1990-05-01,330.8,332.25,332.83,330.8,149020000.0
1990-05-02,332.25,334.48,334.48,332.15,141610000.0
1990-05-03,334.48,335.57,337.02,334.47,145560000.0
1990-05-04,335.58,338.39,338.46,335.17,140550000.0
1990-05-07,338.39,340.53,341.07,338.11,132760000.0
1990-05-08,340.53,342.01,342.03,340.17,144230000.0
1990-05-09,342.01,342.86,343.08,340.9,152220000.0
1990-05-10,342.87,343.82,344.98,342.77,158460000.0
1990-05-11,343.82,352.0,352.31,343.82,234040000.0
1990-05-14,352.0,354.75,358.41,351.95,225410000.0
1990-05-15,354.75,354.28,355.09,352.84,165730000.0
1990-05-16,354.27,354.0,354.68,351.95,159810000.0
1990-05-17,354.0,354.47,356.92,354.0,164770000.0
1990-05-18,354.47,354.64,354.64,352.52,162520000.0
1990-05-21,354.64,358.0,359.07,353.78,166280000.0
1990-05-22,358.0,358.43,360.5,356.09,203350000.0
1990-05-23,358.43,359.29,359.29,356.99,172330000.0
1990-05-24,359.29,358.41,359.56,357.87,155140000.0
1990-05-25,358.41,354.58,358.41,354.32,120250000.0
1990-05-29,354.58,360.65,360.65,354.55,137410000.0
1990-05-30,360.65,360.86,362.26,360.0,199540000.0
1990-05-31,360.86,361.23,361.84,360.23,165690000.0
1990-06-01,361.26,363.16,363.52,361.21,187860000.0
1990-06-04,363.16,367.4,367.85,362.43,175520000.0
1990-06-05,367.4,366.64,368.78,365.49,199720000.0
1990-06-06,366.64,364.96,366.64,364.42,164030000.0
1990-06-07,365.92,363.15,365.92,361.6,160360000.0
1990-06-08,363.15,358.71,363.49,357.68,142600000.0
1990-06-11,358.71,361.63,361.63,357.7,119550000.0
1990-06-12,361.63,366.25,367.27,361.15,157100000.0
1990-06-13,366.25,364.9,367.09,364.51,158910000.0
1990-06-14,364.9,362.9,364.9,361.64,135770000.0
1990-06-15,362.89,362.91,363.14,360.71,205130000.0
1990-06-18,362.91,356.88,362.91,356.88,133470000.0
1990-06-19,356.88,358.47,358.9,356.18,134930000.0
1990-06-20,358.47,359.1,359.91,357.0,137420000.0
1990-06-21,359.1,360.47,360.88,357.63,138570000.0
1990-06-22,360.52,355.43,363.2,355.31,172570000.0
1990-06-25,355.42,352.31,356.41,351.91,133100000.0
1990-06-26,352.32,352.06,356.09,351.85,141420000.0
1990-06-27,352.06,355.14,355.89,351.23,146620000.0
1990-06-28,355.16,357.63,357.63,355.16,136120000.0
1990-06-29,357.64,358.02,359.09,357.3,145510000.0
1990-07-02,358.02,359.54,359.58,357.54,130200000.0
1990-07-03,359.54,360.16,360.73,359.44,130050000.0
1990-07-05,360.16,355.68,360.16,354.86,128320000.0
1990-07-06,355.69,358.42,359.02,354.64,111730000.0
1990-07-09,358.42,359.52,360.05,358.11,119390000.0
1990-07-10,359.52,356.49,359.74,356.41,147630000.0
1990-07-11,356.49,361.23,361.23,356.49,162220000.0
1990-07-12,361.23,365.44,365.46,360.57,213180000.0
1990-07-13,365.45,367.31,369.68,365.45,215600000.0
1990-07-16,367.31,368.95,369.78,367.31,149430000.0
1990-07-17,368.95,367.52,369.4,364.99,176790000.0
1990-07-18,367.52,364.22,367.52,362.95,168760000.0
1990-07-19,364.22,365.32,365.32,361.29,161990000.0
1990-07-20,365.32,361.61,366.64,361.58,177810000.0
1990-07-23,361.61,355.31,361.61,350.09,209030000.0
1990-07-24,355.31,355.79,356.09,351.46,181920000.0
1990-07-25,355.79,357.09,357.52,354.8,163530000.0
1990-07-26,357.09,355.91,357.47,353.95,155040000.0
1990-07-27,355.9,353.44,355.94,352.14,149070000.0
1990-07-30,353.44,355.55,355.55,351.15,146470000.0
1990-07-31,355.55,356.15,357.54,353.91,175380000.0
1990-08-01,356.15,355.52,357.35,353.82,178260000.0
1990-08-02,355.52,351.48,355.52,349.73,253090000.0
1990-08-03,351.48,344.86,351.48,338.2,295880000.0
1990-08-06,344.86,334.43,344.86,333.27,240400000.0
1990-08-07,334.43,334.83,338.63,332.22,231580000.0
1990-08-08,334.83,338.35,339.21,334.83,190400000.0
1990-08-09,338.35,339.94,340.56,337.56,155810000.0
1990-08-10,339.9,335.52,339.9,334.22,145340000.0
1990-08-13,335.39,338.84,338.88,332.02,122820000.0
1990-08-14,338.84,339.39,340.96,337.19,130320000.0
1990-08-15,339.39,340.06,341.92,339.38,136710000.0
1990-08-16,340.06,332.39,340.06,332.39,138850000.0
1990-08-17,332.36,327.83,332.36,324.63,212560000.0
1990-08-20,327.83,328.51,329.9,327.07,129630000.0
1990-08-21,328.51,321.86,328.51,318.78,194630000.0
1990-08-22,321.86,316.55,324.15,316.55,175550000.0
1990-08-23,316.55,307.06,316.55,306.56,250440000.0
1990-08-24,307.06,311.51,311.65,306.18,199040000.0
1990-08-27,311.55,321.44,323.11,311.55,160150000.0
1990-08-28,321.44,321.34,322.2,320.25,127660000.0
1990-08-29,321.34,324.19,325.83,320.87,134240000.0
1990-08-30,324.19,318.71,324.57,317.82,120890000.0
1990-08-31,318.71,322.56,322.57,316.59,96480000.0
1990-09-04,322.56,323.09,323.09,319.11,92940000.0
1990-09-05,323.09,324.39,324.52,320.99,120610000.0
1990-09-06,324.39,320.46,324.39,319.37,125620000.0
1990-09-07,320.46,323.4,324.18,319.71,123800000.0
1990-09-10,323.42,321.63,326.53,320.31,119730000.0
1990-09-11,321.63,321.04,322.18,319.6,113220000.0
1990-09-12,321.04,322.54,322.55,319.6,129890000.0
1990-09-13,322.51,318.65,322.51,318.02,123390000.0
1990-09-14,318.65,316.83,318.65,314.76,133390000.0
1990-09-17,316.83,317.77,318.05,315.21,110600000.0
1990-09-18,317.77,318.6,318.85,314.27,141130000.0
1990-09-19,318.6,316.6,319.35,316.25,147530000.0
1990-09-20,316.6,311.48,316.6,310.55,145100000.0
1990-09-21,311.53,311.32,312.17,307.98,201050000.0
1990-09-24,311.3,304.59,311.3,303.58,164070000.0
1990-09-25,305.46,308.26,308.27,304.23,155940000.0
1990-09-26,308.26,305.06,308.28,303.05,155570000.0
1990-09-27,305.06,300.97,307.47,299.1,182690000.0
1990-09-28,300.97,306.05,306.05,295.98,201010000.0
1990-10-01,306.1,314.94,314.94,306.1,202210000.0
1990-10-02,314.94,315.21,319.69,314.94,188360000.0
1990-10-03,315.21,311.4,316.26,310.7,135490000.0
1990-10-04,311.4,312.69,313.4,308.59,145410000.0
1990-10-05,312.69,311.5,314.79,305.76,153380000.0
1990-10-08,311.5,313.48,315.03,311.5,99470000.0
1990-10-09,313.46,305.1,313.46,305.09,145610000.0
1990-10-10,305.09,300.39,306.43,299.21,169190000.0
1990-10-11,300.39,295.46,301.45,294.51,180060000.0
1990-10-12,295.45,300.03,301.68,295.22,187940000.0
1990-10-15,300.03,303.23,304.79,296.41,164980000.0
1990-10-16,303.23,298.92,304.34,298.12,149570000.0
1990-10-17,298.92,298.76,301.5,297.79,161260000.0
1990-10-18,298.75,305.74,305.74,298.75,204110000.0
1990-10-19,305.74,312.48,312.48,305.74,221480000.0
1990-10-22,312.48,314.76,315.83,310.47,152650000.0
1990-10-23,314.76,312.36,315.06,312.06,146300000.0
1990-10-24,312.36,312.6,313.51,310.74,149290000.0
1990-10-25,312.6,310.17,313.71,309.7,141460000.0
1990-10-26,310.17,304.71,310.17,304.71,130190000.0
1990-10-29,304.74,301.88,307.41,300.69,133980000.0
1990-10-30,301.88,304.06,304.36,299.44,153450000.0
